Row ID,Order ID,Data da Venda,Prioridade,Faturamento,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio,Foi devolvido?
8242,58914,2023-04-09,Baixa,18.7,0.07,Aéreo Normal,-3.36,1.76,0.7,Alex Russell,Teresina,97504,Piauí,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Newell 326,Wrap Bag,0.56,2023-04-13,0
1159,8422,2023-04-14,Média,4212.752,0.06,Transporte Rodoviário,-715.7782060000003,296.18,54.12,Becky Martin,Vitória,4073,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Hon 94000 Series Round Tables,Jumbo Box,0.76,2023-04-17,0
1314,9635,2023-04-13,Crítica,3.42,0.05,Aéreo Normal,-2.9095,1.88,1.49,Andy Reiter,São Paulo,7024,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Staples® General Use 3-Ring Binders,Small Box,0.37,2023-04-18,0
3768,26918,2023-04-06,Baixa,77.96,0.05,Aéreo Normal,16.65,4.84,0.71,Russell Applegate,Eldorado,68128,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,*Staples* Highlighting Markers,Wrap Bag,0.52,2023-04-11,0
4667,33220,2023-04-15,Não Especificada,3291.13,0.09,Aéreo Normal,925.95,70.97,3.5,Carl Weiss,Porto Alegre,39701,Rio Grande do Sul,Sul,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2023-04-21,0
4921,35041,2023-04-15,Não Especificada,443.73,0.01,Aéreo Normal,-200.859,15.16,15.09,Jasper Cacioppo,São Paulo,11520,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Small Box,0.39,2023-04-19,0
6278,44448,2023-04-13,Crítica,951.06,0.02,Aéreo Normal,331.27,33.98,1.99,Raymond Fair,Rio de Janeiro,5403,Rio de Janeiro,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.45,2023-04-20,0
771,5509,2023-04-07,Baixa,885.23,0.03,Aéreo Normal,78.98,40.89,18.98,Ashley Jarboe,Maceió,86001,Alagoas,Nordeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2023-04-12,0
7676,55040,2023-04-12,Alta,292.38,0.05,Aéreo Normal,6.11,35.51,6.31,Dave Kipp,Recife,91730,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Steel Personal Filing/Posting Tote,Small Box,0.58,2023-04-17,0
7678,55040,2023-04-12,Alta,290.01,0.03,Aéreo Normal,-160.2755,8.04,8.94,Dave Kipp,Recife,92374,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2023-04-19,0
7679,55040,2023-04-12,Alta,4692.26,0.08,Transporte Rodoviário,-7373.1282,2550.14,29.7,Dave Kipp,Recife,92374,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,2023-04-18,0
7683,55046,2023-04-13,Crítica,29.32,0.08,Aéreo Rápido,-12.93,7.28,11.15,Thais Sissman,Maringá,32127,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Papel,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2023-04-19,0
820,5921,2023-04-06,Baixa,384.74,0.01,Aéreo Rápido,2.69,13.43,5.5,Maurice Satty,Curitiba,33801,Paraná,Sul,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2023-04-11,0
2764,19975,2023-04-10,Não Especificada,362.17,0.08,Aéreo Normal,-83.96,11.7,6.96,Emily Phan,Curitiba,35756,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,2023-04-14,0
5152,36706,2023-04-11,Não Especificada,887.45,0.1,Aéreo Normal,365.789,20.98,1.49,Brad Eason,Eldorado,68701,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Avery Legal 4-Ring Binder,Small Box,0.35,2023-04-15,0
5153,36706,2023-04-11,Não Especificada,355.97,0.03,Aéreo Normal,-4.459999999999994,48.04,19.99,Brad Eason,Eldorado,68701,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,14-7/8 x 11 Blue Bar Computer Printout Paper,Small Box,0.37,2023-04-17,0
5622,39815,2023-04-09,Baixa,4075.376,0.05,Aéreo Normal,841.725,115.99,8.99,Roy French,Goianésia,79762,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,5185,Small Box,0.58,2023-04-14,0
394,2722,2023-04-08,Baixa,1895.55,0.06,Aéreo Normal,807.62,40.97,1.99,Jay Fine,Belo Horizonte,1748,Minas Gerais,Sudeste,Brasil,Consumidor,Tecnologia,Periféricos,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,2023-04-11,0
770,5509,2023-04-07,Baixa,68.46,0.02,Aéreo Normal,-22.48,5.58,5.3,Ashley Jarboe,Maceió,86001,Alagoas,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2023-04-11,0
4116,29284,2023-04-10,Média,6449.056,0.01,Transporte Rodoviário,1116.02,400.98,42.52,David Kendrick,Recife,95070,Pernambuco,Nordeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,2023-04-17,0
6106,43269,2023-04-10,Crítica,843.15,0.0,Aéreo Normal,355.0,48.91,5.81,James Lanier,Goianésia,78501,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1891,Small Box,0.38,2023-04-14,1
6107,43269,2023-04-10,Crítica,3978.02,0.08,Aéreo Normal,1336.9565,165.98,19.99,James Lanier,Goianésia,75150,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,2023-04-17,1
7677,55040,2023-04-12,Alta,191.79,0.1,Aéreo Normal,-6.34,8.34,2.64,Dave Kipp,Recife,96003,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,"Tesouras, réguas e aparadores",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,2023-04-15,0
7932,56677,2023-04-11,Alta,430.55,0.0,Aéreo Normal,120.01,12.22,2.85,Roy Skaria,Fátima do Sul,68128,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Aluminum Document Frame,Small Pack,0.55,2023-04-15,0
1182,8646,2023-04-09,Alta,85.85,0.03,Aéreo Normal,-327.65,4.48,49.0,Emily Ducich,Curitiba,32701,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2023-04-14,0
1183,8646,2023-04-09,Alta,14377.78,0.06,Transporte Rodoviário,4161.98,350.99,39.0,Emily Ducich,Curitiba,32701,Paraná,Sul,Brasil,Consumidor,Mobiliário,Cadeiras,Global Leather Executive Chair,Jumbo Drum,0.55,2023-04-13,0
1184,8646,2023-04-09,Alta,994.27,0.09,Aéreo Rápido,-127.11,40.98,6.5,Emily Ducich,Curitiba,32701,Paraná,Sul,Brasil,Consumidor,Tecnologia,Periféricos,Targus USB Numeric Keypad,Small Box,0.74,2023-04-16,0
2851,20519,2023-04-10,Alta,124.19,0.03,Aéreo Normal,-53.2962,15.99,11.28,Brad Thomas,Recife,94024,Pernambuco,Nordeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,"210 Trimline Phone, White",Medium Box,0.38,2023-04-15,0
2890,20838,2023-04-10,Não Especificada,20.17,0.05,Aéreo Normal,-15.42,3.28,3.97,Shahid Shariari,Anápolis,48237,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Newell 342,Wrap Bag,0.56,2023-04-17,0
2891,20838,2023-04-10,Não Especificada,235.98,0.03,Aéreo Normal,11.82,10.98,3.37,Shahid Shariari,Anápolis,48237,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,"Tesouras, réguas e aparadores",Fiskars® Softgrip Scissors,Small Pack,0.57,2023-04-13,0
3847,27456,2023-04-10,Não Especificada,9492.92,0.05,Transporte Rodoviário,772.04,328.14,91.05,Duane Benoit,Eldorado,68046,Mato Grosso do Sul,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,2023-04-16,0
3855,27491,2023-04-09,Não Especificada,985.01,0.04,Aéreo Normal,186.05,90.48,19.99,Roy Collins,Porto Alegre,38017,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,2023-04-16,0
3857,27491,2023-04-09,Não Especificada,75.23,0.09,Aéreo Normal,-51.5,34.99,7.73,Roy Collins,Porto Alegre,38017,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Small Box,0.59,2023-04-15,0
4105,29219,2023-04-10,Não Especificada,203.4,0.04,Aéreo Normal,24.59,7.08,2.35,Nat Carroll,Formosa,76541,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2023-04-15,0
5693,40258,2023-04-09,Não Especificada,449.47,0.05,Aéreo Normal,-190.49,14.81,13.32,Michelle Ellison,Goianésia,53220,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,2023-04-15,0
6525,46436,2023-04-04,Baixa,1477.572,0.0,Aéreo Normal,840.0509999999999,35.99,0.99,Odella Nelson,Ilha Solteira,17403,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Accessory31,Small Pack,0.35,2023-04-07,0
7156,51047,2023-04-10,Média,65.7,0.02,Aéreo Rápido,-83.54,1.76,4.86,Ellis Ballard,Ribeirão Pires,7407,São Paulo,Sudeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Regeneration Desk Collection,Small Box,0.41,2023-04-17,0
7157,51047,2023-04-10,Média,1685.07,0.03,Aéreo Normal,-681.97,41.47,34.2,Ellis Ballard,Ribeirão Pires,8226,São Paulo,Sudeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2023-04-17,0
8151,58279,2023-04-11,Média,1317.34,0.03,Aéreo Normal,555.934,30.56,2.99,Emily Phan,Recife,92646,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Surelock™ Post Binders,Small Box,0.35,2023-04-14,0
8241,58914,2023-04-09,Baixa,99.94,0.07,Aéreo Normal,-55.84,2.12,1.99,Alex Russell,Teresina,97128,Piauí,Nordeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2023-04-16,0
1185,8646,2023-04-09,Alta,9558.65,0.09,Transporte Rodoviário,2154.07,349.45,60.0,Emily Ducich,Curitiba,32701,Paraná,Sul,Brasil,Consumidor,Mobiliário,Mesas,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2023-04-12,0
1550,11174,2023-04-09,Média,3197.003,0.07,Aéreo Normal,603.459,125.99,7.69,Evan Henry,Recife,91941,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,StarTAC 3000,Small Box,0.59,2023-04-15,0
1780,12768,2023-04-08,Crítica,1562.97,0.01,Aéreo Rápido,501.59,42.98,4.62,Kelly Lampkin,Corumbá de Goiás,75051,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,2023-04-13,0
3856,27491,2023-04-09,Não Especificada,350.71,0.02,Aéreo Normal,-15.3,9.77,6.02,Roy Collins,Porto Alegre,38017,Rio Grande do Sul,Sul,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,DAX Solid Wood Frames,Medium Box,0.48,2023-04-16,0
5694,40258,2023-04-09,Não Especificada,80.61,0.08,Aéreo Normal,-8.77,2.78,1.25,Michelle Ellison,Goianésia,53220,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,Newell 318,Wrap Bag,0.59,2023-04-14,0
6358,45120,2023-04-09,Crítica,14591.44,0.07,Transporte Rodoviário,5475.8,400.97,48.26,Emily Phan,Recife,92646,Pernambuco,Nordeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2023-04-14,0
181,1189,2023-04-08,Crítica,129.1,0.0,Aéreo Normal,-59.82,4.42,4.99,Aaron Smayling,São Paulo,11787,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,Grip Seal Envelopes,Small Box,0.38,2023-04-15,0
1225,8994,2023-04-07,Baixa,1423.35,0.1,Aéreo Normal,-580.32,40.48,19.99,Christopher Schild,Campo Grande,46307,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,2023-04-11,0
1816,13028,2023-04-08,Crítica,1357.53,0.05,Aéreo Normal,562.92,35.44,5.09,Stuart Van,São Paulo,11967,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1932,Small Box,0.38,2023-04-11,0
4374,31171,2023-04-08,Não Especificada,161.02,0.08,Aéreo Normal,32.1895,4.55,1.49,Parhena Norris,Anápolis,55432,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Presstex Flexible Ring Binders,Small Box,0.35,2023-04-15,0
555,3777,2023-04-07,Média,244.85,0.06,Aéreo Rápido,38.06,17.67,8.99,Christine Kargatis,Douradina,68046,Mato Grosso do Sul,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2023-04-13,1
1417,10277,2023-04-07,Média,2144.924,0.0,Aéreo Normal,542.25,65.99,5.26,Grant Thornton,Recife,92553,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,g520,Small Box,0.59,2023-04-13,0
1974,14114,2023-04-06,Crítica,6532.48,0.01,Transporte Rodoviário,538.52,170.98,35.89,Dave Poirier,São Paulo,8857,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Estantes,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2023-04-12,0
2039,14530,2023-04-06,Alta,1556.61,0.06,Aéreo Normal,-485.55,89.83,35.0,Tracy Blumstein,Porto Alegre,29203,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Fellowes Officeware™ Wire Shelving,Large Box,0.83,2023-04-09,0
2040,14530,2023-04-06,Alta,645.14,0.1,Aéreo Normal,-26.32,13.43,5.5,Tracy Blumstein,Porto Alegre,29203,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2023-04-10,0
4839,34432,2023-04-07,Não Especificada,244.39,0.08,Aéreo Normal,114.1,12.53,0.5,Nora Pelletier,Loanda,32789,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 485,Small Box,0.38,2023-04-13,0
4840,34432,2023-04-07,Não Especificada,581.42,0.02,Aéreo Normal,-129.97,178.47,19.99,Nora Pelletier,Loanda,32708,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,2023-04-14,0
5721,40544,2023-04-06,Baixa,2413.53,0.06,Aéreo Normal,544.04,60.65,12.23,Michelle Ellison,Goianésia,53220,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2023-04-09,0
1502,10851,2023-04-06,Alta,570.5285,0.02,Aéreo Rápido,3.96,45.99,4.99,Jenna Caffey,São Paulo,17602,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,600 Series Non-Flip,Small Box,0.57,2023-04-13,0
1923,13765,2023-04-05,Não Especificada,1553.38,0.1,Aéreo Normal,180.88,36.55,13.89,Scot Wooten,Curitiba,72956,Paraná,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2023-04-10,1
4968,35361,2023-04-06,Média,746.93,0.09,Aéreo Rápido,67.03,18.97,9.03,Corey Lock,Recife,92691,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2023-04-10,0
4969,35361,2023-04-06,Média,313.4,0.0,Aéreo Normal,-5.05,8.34,4.82,Corey Lock,Recife,92691,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2023-04-09,0
5118,36452,2023-04-05,Alta,129.48,0.04,Aéreo Normal,46.01,6.98,2.83,Eudokia Martin,Formosa,78641,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,2023-04-12,0
6014,42599,2023-04-06,Média,9459.94,0.04,Transporte Rodoviário,2023.75,300.98,54.92,Alex Grayson,Vitória,3820,Espírito Santo,Sudeste,Brasil,Consumidor,Mobiliário,Estantes,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Jumbo Box,0.55,2023-04-13,0
7006,50016,2023-04-05,Alta,1093.6355,0.05,Aéreo Normal,119.169,85.99,0.99,Harold Dahlen,Cachoeira do Sul,29687,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,Accessory34,Wrap Bag,0.55,2023-04-10,0
1501,10851,2023-04-06,Alta,608.21,0.09,Aéreo Normal,-175.13,12.88,4.59,Jenna Caffey,Campo Grande,46322,Mato Grosso do Sul,Centro-Oeste,Brasil,Consumidor,Material de Escritório,"Tesouras, réguas e aparadores",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,2023-04-11,0
1950,13959,2023-04-04,Média,228.46,0.01,Aéreo Normal,112.06,4.91,0.5,Alex Russell,Teresina,97035,Piauí,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 493,Small Box,0.36,2023-04-08,1
1951,13959,2023-04-04,Média,77.61,0.09,Aéreo Rápido,16.79,4.0,1.3,Alex Russell,Teresina,97035,Piauí,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Papel,EcoTones® Memo Sheets,Wrap Bag,0.37,2023-04-11,1
1973,14114,2023-04-06,Crítica,65.16,0.03,Aéreo Normal,-7.04,2.18,1.38,Dave Poirier,Vitória,4330,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Elásticos,Advantus Push Pins,Wrap Bag,0.44,2023-04-10,0
1975,14114,2023-04-06,Crítica,241.9,0.05,Aéreo Normal,-136.7,5.77,5.92,Dave Poirier,São Paulo,7050,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,DAX Cubicle Frames - 8x10,Medium Box,0.55,2023-04-10,0
2041,14530,2023-04-06,Alta,4851.5025,0.01,Aéreo Normal,1371.672,125.99,7.69,Tracy Blumstein,Porto Alegre,29203,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,Timeport L7089,Small Box,0.58,2023-04-11,0
5117,36452,2023-04-05,Alta,564.98,0.1,Aéreo Normal,-107.5135,22.38,15.1,Eudokia Martin,Formosa,78641,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2023-04-11,0
6028,42693,2023-04-04,Alta,2118.26,0.01,Aéreo Normal,554.22,59.76,9.71,Dave Brooks,Rio de Janeiro,26003,Rio de Janeiro,Sudeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,2023-04-11,0
3114,22371,2023-04-04,Alta,70.55,0.0,Aéreo Normal,-66.17099999999999,7.38,11.51,Phillip Flathmann,São Paulo,11803,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,GBC Plastic Binding Combs,Small Box,0.36,2023-04-09,0
6241,44225,2023-04-03,Alta,1958.32,0.0,Aéreo Normal,632.29,62.18,10.84,Nora Price,São Paulo,10580,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2023-04-09,0
400,2754,2023-04-02,Alta,1427.67,0.04,Aéreo Normal,422.8,90.24,0.99,Philip Brown,São Paulo,44107,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,2023-04-09,0
401,2754,2023-04-02,Alta,499.26,0.09,Aéreo Rápido,144.05,47.9,5.86,Philip Brown,São Paulo,44107,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1938,Small Box,0.37,2023-04-05,0
438,2915,2023-03-30,Baixa,987.17,0.01,Aéreo Normal,51.59000000000005,39.98,4.0,Tim Brockman,Aracajú,83301,Sergipe,Nordeste,Brasil,Consumidor,Tecnologia,Periféricos,Microsoft Natural Keyboard Elite,Small Box,0.7,2023-04-05,1
3573,25475,2023-04-04,Crítica,305.96,0.06,Aéreo Normal,-191.49,6.48,7.49,Lena Cacioppo,Cuiabá,51503,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 220,Small Box,0.37,2023-04-10,0
6817,48518,2023-04-02,Média,585.47,0.1,Aéreo Rápido,178.14,37.94,5.08,Scot Coram,Novo Gama,53209,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2023-04-09,0
7464,53281,2023-04-02,Crítica,14075.99,0.08,Transporte Rodoviário,1894.14,355.98,58.92,Philip Brown,Novo Gama,77566,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Cadeiras,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2023-04-08,0
437,2915,2023-03-30,Baixa,231.26,0.07,Aéreo Normal,32.83,5.98,0.96,Tim Brockman,Aracajú,83440,Sergipe,Nordeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Newell 315,Wrap Bag,0.6,2023-04-06,1
1139,8295,2023-04-01,Alta,835.1505,0.09,Aéreo Normal,158.175,35.99,1.1,Karen Seio,Curitiba,36330,Paraná,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,Accessory35,Small Box,0.55,2023-04-06,0
2447,17795,2023-04-01,Média,17.62,0.06,Aéreo Normal,-15.92,11.33,6.12,Troy Staebel,Belo Horizonte,6320,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,2023-04-06,0
3203,22978,2023-04-02,Média,1801.95,0.03,Transporte Rodoviário,-182.07,60.89,32.41,Anthony Garverick,Porto Alegre,28227,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,2023-04-08,0
1140,8295,2023-04-01,Alta,771.834,0.01,Aéreo Normal,-295.427,125.99,2.5,Karen Seio,Curitiba,36330,Paraná,Sul,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,i2000,Small Box,0.6,2023-04-05,0
1517,10978,2023-04-01,Crítica,566.53,0.06,Transporte Rodoviário,-209.6,60.98,30.0,Toby Swindell,Porto Alegre,37066,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Mobiliário,Cadeiras,Novimex Fabric Task Chair,Jumbo Drum,0.7,2023-04-05,0
4086,29127,2023-03-31,Crítica,31.13,0.06,Aéreo Normal,-0.81,1.68,1.0,Thea Hudgings,Jandaia do Sul,33458,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2023-04-06,0
5949,42242,2023-04-01,Não Especificada,265.31,0.09,Aéreo Rápido,-33.189,11.5,7.19,Thomas Boland,Goianésia,53590,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2023-04-07,0
5950,42242,2023-04-01,Não Especificada,1444.88,0.1,Aéreo Normal,236.61,100.97,7.18,Thomas Boland,Goianésia,53590,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,Gyration Ultra Cordless Optical Suite,Small Box,0.46,2023-04-06,0
5951,42242,2023-04-01,Não Especificada,2287.1,0.07,Aéreo Normal,231.49,99.99,19.99,Thomas Boland,Goianésia,53590,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2023-04-07,0
6324,44772,2023-03-31,Não Especificada,54.077,0.07,Aéreo Rápido,-232.991,55.99,5.0,Dorothy Wardle,Goiânia,62701,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory36,Small Pack,0.83,2023-04-03,0
3167,22755,2023-03-30,Média,240.6,0.04,Aéreo Normal,3.451,5.34,2.99,Fred Harton,João Pessoa,80022,Paraíba,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2023-04-02,0
3168,22755,2023-03-30,Média,236.878,0.06,Aéreo Normal,-275.253,55.99,5.0,Fred Harton,João Pessoa,80022,Paraíba,Nordeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,Accessory6,Small Pack,0.8,2023-04-03,0
